data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7761646,50,BGD19149,19149,"19 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,57,"South Asia",Bangladesh,Dhaka,Narsingdi,Narsingdi,"Char Dighaldi",23.8191,90.7499,2,"Prothom Alo",National,"On 19 March 2021, supporters of a faction of Awami League attacked and injured supporters of another Awami League faction while they were asleep in Char Dighaldi area (Narsingdi), over territorial dominance. Five persons were injured. [size=no report]",0,1616522778,BGD
7761646,50,BGD19149,19149,"19 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","AL: Bangladesh Awami League",7,57,"South Asia",Bangladesh,Dhaka,Narsingdi,Narsingdi,"Char Dighaldi",23.8191,90.7499,2,"Prothom Alo",National,"On 19 March 2021, supporters of a faction of Awami League attacked and injured supporters of another Awami League faction while they were asleep in Char Dighaldi area (Narsingdi), over territorial dominance. Five persons were injured. [size=no report]",0,1616522778,BGD
7761499,50,BGD19147,19147,"18 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","ASL: Bangladesh Awami Swechchasebak League; Government of Bangladesh (2009-)",6,60,"South Asia",Bangladesh,Sylhet,Sylhet,Sylhet,Sylhet,24.899,91.872,1,"Dhaka Tribune",National,"On 18 March 2021, local residents, Swechchhasebak League members and a upazila Parishad vice chairman under the aegis of 'Duskal Protorodhe Amra' staged a protest rally in Sylhet city (Sylhet), demanding the police to immediately apprehend Hefazat-e-Islam leader for the vandalism of Hindu residences in Sunamganj on 17 March. [size=no report]",0,1616522778,BGD
7761264,50,BGD19142,19142,"18 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"New Age (Bangladesh); Prothom Alo",National,"On 18 March 2021, activists of BCL staged a rally at the Dhaka University campus (Dhaka), demanding the authorities to apprehend all those involved in the communal attack inflicted on Hindu community in Sunamganj on 17 March. [size=no report]",0,1616522777,BGD
7761265,50,BGD19146,19146,"18 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,57,"South Asia",Bangladesh,Rangpur,Thakurgaon,Ranisankail,Ranisankail,25.891,88.2653,2,"Dhaka Tribune; New Age (Bangladesh)",National,"On 18 March 2021, a group of unidentified people damaged and set on fire an idol of Hindu goddess Kali at Uttargaon village of Ranisankail upazila (Thakurgaon), in an incident of political violence. [size=no report]",0,1616522777,BGD
7761265,50,BGD19146,19146,"18 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","Hindu Group (Bangladesh)",7,57,"South Asia",Bangladesh,Rangpur,Thakurgaon,Ranisankail,Ranisankail,25.891,88.2653,2,"Dhaka Tribune; New Age (Bangladesh)",National,"On 18 March 2021, a group of unidentified people damaged and set on fire an idol of Hindu goddess Kali at Uttargaon village of Ranisankail upazila (Thakurgaon), in an incident of political violence. [size=no report]",0,1616522777,BGD
7761823,50,BGD19143,19143,"18 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,55,"South Asia",Bangladesh,Rajshahi,Bogra,Kahaloo,Kahaloo,24.829,89.2685,1,"United News of Bangladesh",National,"On 18 March 2021, two groups of Awami League members clashed with each other in Kahaloo upazila town (Bogra), in an incident of factional dispute over observing the birth anniversary of the Father of the Nation Bangabandhu Sheikh Mujibur Rahman and the National Children's Day. At least two people, including a union parishad (UP) chairman, were injured. [size=no report]",0,1616522778,BGD
7761823,50,BGD19143,19143,"18 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League; Civilians (Bangladesh); Government of Bangladesh (2009-)",5,55,"South Asia",Bangladesh,Rajshahi,Bogra,Kahaloo,Kahaloo,24.829,89.2685,1,"United News of Bangladesh",National,"On 18 March 2021, two groups of Awami League members clashed with each other in Kahaloo upazila town (Bogra), in an incident of factional dispute over observing the birth anniversary of the Father of the Nation Bangabandhu Sheikh Mujibur Rahman and the National Children's Day. At least two people, including a union parishad (UP) chairman, were injured. [size=no report]",0,1616522778,BGD
7761640,50,BGD19145,19145,"18 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","Independent Politicians (Bangladesh)",5,57,"South Asia",Bangladesh,Barisal,Pirojpur,Pirojpur,Pirojpur,22.5796,89.9752,1,"Prothom Alo",National,"On 18 March 2021, a group of 30-35 supporters of an independent candidate hacked at and injured three supporters of Awami League nominated candidate at Nikari Hat in Pirojpur town (Pirojpur, Barisal), in an incident of political violence ahead of the Union Parishad election in the locality. [size=30-35]",0,1616522778,BGD
7761640,50,BGD19145,19145,"18 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","AL: Bangladesh Awami League",7,57,"South Asia",Bangladesh,Barisal,Pirojpur,Pirojpur,Pirojpur,22.5796,89.9752,1,"Prothom Alo",National,"On 18 March 2021, a group of 30-35 supporters of an independent candidate hacked at and injured three supporters of Awami League nominated candidate at Nikari Hat in Pirojpur town (Pirojpur, Barisal), in an incident of political violence ahead of the Union Parishad election in the locality. [size=30-35]",0,1616522778,BGD
7761641,50,BGD19139,19139,"18 March 2021",2021,1,Battles,"Armed clash","AL: Bangladesh Awami League",,3,33,"South Asia",Bangladesh,Khulna,Bagerhat,Bagerhat,Bagerhat,22.6566,89.7912,2,"Prothom Alo",National,"On 18 March 2021, supporters of two Awami League factions opened fire and clashed with each other in Dema village of Bagerhat upazila (Bagerhat), over territorial dominance. At least 12 people were injured.",0,1616522778,BGD
7761641,50,BGD19139,19139,"18 March 2021",2021,1,Battles,"Armed clash","AL: Bangladesh Awami League",,3,33,"South Asia",Bangladesh,Khulna,Bagerhat,Bagerhat,Bagerhat,22.6566,89.7912,2,"Prothom Alo",National,"On 18 March 2021, supporters of two Awami League factions opened fire and clashed with each other in Dema village of Bagerhat upazila (Bagerhat), over territorial dominance. At least 12 people were injured.",0,1616522778,BGD
7761644,50,BGD19140,19140,"18 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League",5,57,"South Asia",Bangladesh,Dhaka,Faridpur,Boalmari,Boalmari,23.3921,89.6831,1,"Prothom Alo",National,"On 18 March 2021, supporters of an Awami League member vandalized 18-20 houses belonging to Juba League members at Boalmari (Faridpur) after a supporter of the former was hacked to death in the locality. [size=no report]",0,1616522778,BGD
7761644,50,BGD19140,19140,"18 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","Jubo League",7,57,"South Asia",Bangladesh,Dhaka,Faridpur,Boalmari,Boalmari,23.3921,89.6831,1,"Prothom Alo",National,"On 18 March 2021, supporters of an Awami League member vandalized 18-20 houses belonging to Juba League members at Boalmari (Faridpur) after a supporter of the former was hacked to death in the locality. [size=no report]",0,1616522778,BGD
7761649,50,BGD19141,19141,"18 March 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)","Former Jubo League; Government of Bangladesh (2009-)",3,37,"South Asia",Bangladesh,Dhaka,Faridpur,Boalmari,Boalmari,23.3921,89.6831,1,"Prothom Alo",National,"On 18 March 2021, assailants allegedly belonging to a former Juba League and acting UP (Union Parishad) chairman, hacked at and killed a supporter of Awami League at Boalmari (Faridpur), in a suspected incident of political violence over territorial control.",1,1616522778,BGD
7761649,50,BGD19141,19141,"18 March 2021",2021,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","AL: Bangladesh Awami League",7,37,"South Asia",Bangladesh,Dhaka,Faridpur,Boalmari,Boalmari,23.3921,89.6831,1,"Prothom Alo",National,"On 18 March 2021, assailants allegedly belonging to a former Juba League and acting UP (Union Parishad) chairman, hacked at and killed a supporter of Awami League at Boalmari (Faridpur), in a suspected incident of political violence over territorial control.",1,1616522778,BGD
7761654,50,BGD19144,19144,"18 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",6,60,"South Asia",Bangladesh,Rangpur,Kurigram,Kurigram,Kurigram,25.8115,89.6428,1,"Prothom Alo",National,"On 18 March 2021, BCL activists and teachers staged a human chain demonstrations in Kurigram town (Kurigram), demanding the authorities to apprehend those involved in assaulting a college teacher and former BCL activist in the locality. [size=no report]",0,1616522778,BGD
7761263,50,BGD19137,19137,"17 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","HeI: Hefazat-e-Islam Bangladesh; Muslim Group (Bangladesh)",5,57,"South Asia",Bangladesh,Sylhet,Sunamganj,Sulla,Sulla,24.6133,91.2359,2,"Daily Star (Bangladesh); BDnews24; New Age (Bangladesh); New Nation (Bangladesh); Prothom Alo; United News of Bangladesh; Dhaka Tribune",National,"On 17 March 2021, thousands of Hefazat-e-Islam followers vandalized 70-80 houses belonging to Hindu community in Naogaon village of Sulla upazila (Sunamganj), after a Hindu youth made a Facebook post criticizing Hefazat-e-Islam's Amir for opposing construction of sculpture of father of nation Bangabandhu Sheikh Mujibur Rehnman. [size=thousands]",0,1616522777,BGD
7761263,50,BGD19137,19137,"17 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","Hindu Group (Bangladesh)",7,57,"South Asia",Bangladesh,Sylhet,Sunamganj,Sulla,Sulla,24.6133,91.2359,2,"Daily Star (Bangladesh); BDnews24; New Age (Bangladesh); New Nation (Bangladesh); Prothom Alo; United News of Bangladesh; Dhaka Tribune",National,"On 17 March 2021, thousands of Hefazat-e-Islam followers vandalized 70-80 houses belonging to Hindu community in Naogaon village of Sulla upazila (Sunamganj), after a Hindu youth made a Facebook post criticizing Hefazat-e-Islam's Amir for opposing construction of sculpture of father of nation Bangabandhu Sheikh Mujibur Rehnman. [size=thousands]",0,1616522777,BGD
7761601,50,BGD19134,19134,"17 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,1,"New Age (Bangladesh)",National,"On 17 March 2021, two groups of people clashed with each other in Chittagong city (Chittagong), over arranging a programme marking the birth anniversary of the father of the nation Sheikh Mujibur Rahman. A man was stabbed and killed while four others were injured. [size=no report]",1,1616522778,BGD
7761601,50,BGD19134,19134,"17 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,1,"New Age (Bangladesh)",National,"On 17 March 2021, two groups of people clashed with each other in Chittagong city (Chittagong), over arranging a programme marking the birth anniversary of the father of the nation Sheikh Mujibur Rahman. A man was stabbed and killed while four others were injured. [size=no report]",1,1616522778,BGD
7761647,50,BGD19135,19135,"17 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League; Government of Bangladesh (2009-)",5,55,"South Asia",Bangladesh,Dhaka,Shariatpur,Shariatpur,Shariatpur,23.21,90.35,1,"Prothom Alo",National,"On 17 March 2021, clashes broke out between supporters of an Awami League Councilor and supporters of Swechchasebak League at Palang Bazar in Shariatpur town (Shariatpur), over a dispute regarding territorial supremacy. Three people were injured. [size=no report]",0,1616522778,BGD
7761647,50,BGD19135,19135,"17 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)","ASL: Bangladesh Awami Swechchasebak League",5,55,"South Asia",Bangladesh,Dhaka,Shariatpur,Shariatpur,Shariatpur,23.21,90.35,1,"Prothom Alo",National,"On 17 March 2021, clashes broke out between supporters of an Awami League Councilor and supporters of Swechchasebak League at Palang Bazar in Shariatpur town (Shariatpur), over a dispute regarding territorial supremacy. Three people were injured. [size=no report]",0,1616522778,BGD
7761652,50,BGD19136,19136,"17 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Shariatpur,Shariatpur,Shariatpur,23.21,90.35,1,"Prothom Alo",National,"On 17 March 2021, a group of traders staged a rally at Palang Bazar in Shariatpur town (Shariatpur), protesting against the factional clash between the Awami League supporters in the locality. [size=no report]",0,1616522778,BGD
7761660,50,BGD19138,19138,"17 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","PCJ: Pragatishil Chhatra Jote; Students (Bangladesh); SSF: Socialist Students' Front",6,60,"South Asia",Bangladesh,Sylhet,Sylhet,Sylhet,Sylhet,24.899,91.872,1,"Prothom Alo",National,"On 17 March 2021, leaders and activists of the Progressive Students' Union (PSU) including Samajtantrik Chhatra Front staged a protest and took out rally in Sylhet city (Sylhet), demanding the removal of the administration and police officials for their inability to prevent the communal attack and vandalism in Sunamganj. [size=no report]",0,1616522778,BGD
7761498,50,BGD19133,19133,"16 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","HeI: Hefazat-e-Islam Bangladesh; Muslim Group (Bangladesh)",6,60,"South Asia",Bangladesh,Sylhet,Sunamganj,Sulla,Sulla,24.6133,91.2359,2,"Dhaka Tribune",National,"On 16 March 2021, leaders of Hefazat-e-Islam staged a protest in Naogaon village of Sulla upazila (Sunamganj), accusing a Hindu youth in the locality of inciting religious conflict over his post criticizing the former for opposing construction of sculpture of father of nation Bangabandhu Sheikh Mujibur Rehnman. [size=no report]",0,1616522778,BGD
7761258,50,BGD19127,19127,"16 March 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Rangpur,Kurigram,Rajarhat,Chhinai,25.8695,89.5555,1,"Prothom Alo; Dhaka Tribune; New Age (Bangladesh)",National,"On 16 March 2021, unidentified assailants attacked and cut off a wrist of a college teacher and former Chhatra League leader in Chhinai town (Rajarhat, Kurigram), in an incident of political violence over territorial supremacy.",0,1616522777,BGD
7761258,50,BGD19127,19127,"16 March 2021",2021,1,"Violence against civilians",Attack,"Civilians (Bangladesh)","Teachers (Bangladesh); Former BCL: Bangladesh Chhatra League",7,37,"South Asia",Bangladesh,Rangpur,Kurigram,Rajarhat,Chhinai,25.8695,89.5555,1,"Prothom Alo; Dhaka Tribune; New Age (Bangladesh)",National,"On 16 March 2021, unidentified assailants attacked and cut off a wrist of a college teacher and former Chhatra League leader in Chhinai town (Rajarhat, Kurigram), in an incident of political violence over territorial supremacy.",0,1616522777,BGD
7761259,50,BGD19128,19128,"16 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","PCJ: Pragatishil Chhatra Jote; Students (Bangladesh); SFB: Student's Federation of Bangladesh; SSF: Socialist Students' Front; Teachers (Bangladesh)",6,16,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Prothom Alo; Dhaka Tribune; New Age (Bangladesh); Daily Star (Bangladesh)",National,"On 16 March 2021, around 200 leaders and activists of progressive student alliance, Bangladesh Chhatra Federation, Samajtantrik Chhatra Front, Chhatra Union and university professors took out a rally from Dhaka University campus (Dhaka), protesting against the custodial death of a writer and demanded repeal of the Digital Security Act. Police stopped them when they tried to march towards the Law Ministry. [size=around 200]",0,1616522777,BGD
7761259,50,BGD19128,19128,"16 March 2021",2021,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Prothom Alo; Dhaka Tribune; New Age (Bangladesh); Daily Star (Bangladesh)",National,"On 16 March 2021, around 200 leaders and activists of progressive student alliance, Bangladesh Chhatra Federation, Samajtantrik Chhatra Front, Chhatra Union and university professors took out a rally from Dhaka University campus (Dhaka), protesting against the custodial death of a writer and demanded repeal of the Digital Security Act. Police stopped them when they tried to march towards the Law Ministry. [size=around 200]",0,1616522777,BGD
7761260,50,BGD19130,19130,"16 March 2021",2021,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Labour Group (Bangladesh)",5,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Tejgaon",23.7629,90.3897,1,"New Age (Bangladesh); New Nation (Bangladesh); Dhaka Tribune; Prothom Alo",National,"On 16 March 2021, some 1,200 garment workers of a factory clashed with police in Dhaka - Tejgaon (Dhaka), while staging demonstration demanding arrears after the factory announced closure. Police fired rubber bullets and tear gas shells in which nine people, including a policeman were injured. [size=some 1200]",0,1616522777,BGD
7761260,50,BGD19130,19130,"16 March 2021",2021,1,Riots,"Violent demonstration","Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Tejgaon",23.7629,90.3897,1,"New Age (Bangladesh); New Nation (Bangladesh); Dhaka Tribune; Prothom Alo",National,"On 16 March 2021, some 1,200 garment workers of a factory clashed with police in Dhaka - Tejgaon (Dhaka), while staging demonstration demanding arrears after the factory announced closure. Police fired rubber bullets and tear gas shells in which nine people, including a policeman were injured. [size=some 1200]",0,1616522777,BGD
7761261,50,BGD19131,19131,"16 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,57,"South Asia",Bangladesh,Khulna,Chuadanga,Jibannagar,Jibannagar,23.4239,88.8261,2,"Prothom Alo; Daily Star (Bangladesh)",National,"On 16 March 2021, local residents pelted brick chunks at a Upazila Nirbahi Officer (UNO) and police personnel in Katapole village of Jibannagar (Chuadanga), after they tried to set free a tractor that was held by the former after it caused an accidental death to a person in the locality. [size=no report]",0,1616522777,BGD
7761261,50,BGD19131,19131,"16 March 2021",2021,1,Riots,"Mob violence","Civilians (Bangladesh)","Government of Bangladesh (2009-)",7,57,"South Asia",Bangladesh,Khulna,Chuadanga,Jibannagar,Jibannagar,23.4239,88.8261,2,"Prothom Alo; Daily Star (Bangladesh)",National,"On 16 March 2021, local residents pelted brick chunks at a Upazila Nirbahi Officer (UNO) and police personnel in Katapole village of Jibannagar (Chuadanga), after they tried to set free a tractor that was held by the former after it caused an accidental death to a person in the locality. [size=no report]",0,1616522777,BGD
7761262,50,BGD19132,19132,"16 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",6,16,"South Asia",Bangladesh,Rangpur,Kurigram,Kurigram,Kurigram,25.8115,89.6428,1,"New Age (Bangladesh); Prothom Alo",National,"On 16 March 2021, local residents including BCL leaders and activists blocked Kurigram-Rangpur Highway in Kurigram town (Kurigram), protesting against the attack on a teacher and former BCL leader in the locality. They lifted the blockade after police assured them of apprehending the accused. [size=no report]",0,1616522777,BGD
7761262,50,BGD19132,19132,"16 March 2021",2021,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Rangpur,Kurigram,Kurigram,Kurigram,25.8115,89.6428,1,"New Age (Bangladesh); Prothom Alo",National,"On 16 March 2021, local residents including BCL leaders and activists blocked Kurigram-Rangpur Highway in Kurigram town (Kurigram), protesting against the attack on a teacher and former BCL leader in the locality. They lifted the blockade after police assured them of apprehending the accused. [size=no report]",0,1616522777,BGD
7761653,50,BGD19129,19129,"16 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh); Teachers (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"Prothom Alo",National,"On 16 March 2021, members of the Jute-Yarn and Textile Workers 'and Workers' Struggle Council and the Bangladesh Sugarcane and Sugar Mills Protection Struggle Council as well as university professors staged a rally in front of the National Press Club in Dhaka - Paltan (Dhaka), demanding modernization of state-owned jute and sugar mills. [size=no report]",0,1616522778,BGD
7761486,50,BGD19115,19115,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Journalists (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Daily Star (Bangladesh)",National,"On 15 March 2021, journalists affiliated to Dhaka Union of Journalists (DUJ) under the aegis of 'Janakantha Sangbadik Oikya Parishad' staged a protest in front of Jankantha newspaper building in Dhaka (Dhaka), against termination of journalists of the newspaper and demanded implementation of wage board. [size=no report]",0,1616522778,BGD
7761256,50,BGD19119,19119,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Shahbagh",23.7406,90.3943,1,"Daily Observer (Bangladesh); Prothom Alo",National,"On 15 March 2021, some examinees of the 41st BCS (Bangladesh Civil Service) exam formed human chain and staged a sit-in demonstration in front of the National Museum at Dhaka - Shahbagh (Dhaka), demanding postponement of the exam date due to the rising coronavirus cases in the country. [size=no report]",0,1616522777,BGD
7761257,50,BGD19122,19122,"15 March 2021",2021,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,15,"South Asia",Bangladesh,Chittagong,Chandpur,"Matlab Uttar","Matlab Uttar",23.4488,90.6348,1,"Daily Star (Bangladesh); New Age (Bangladesh); Prothom Alo; New Nation (Bangladesh); Dhaka Tribune",National,"On 15 March 2021, a clash took place between the naval police and a group of fishermen in the Meghna river in Matlab Uttar (Chandpur), during an operation by the latter against illegal fishing on the river bank. While a policeman was injured after the fishermen pelted brickbat at him, a fisherman was killed when the police opened fire in retaliation. [size=no report]",1,1616522777,BGD
7761257,50,BGD19122,19122,"15 March 2021",2021,1,Riots,"Mob violence","Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Chittagong,Chandpur,"Matlab Uttar","Matlab Uttar",23.4488,90.6348,1,"Daily Star (Bangladesh); New Age (Bangladesh); Prothom Alo; New Nation (Bangladesh); Dhaka Tribune",National,"On 15 March 2021, a clash took place between the naval police and a group of fishermen in the Meghna river in Matlab Uttar (Chandpur), during an operation by the latter against illegal fishing on the river bank. While a policeman was injured after the fishermen pelted brickbat at him, a fisherman was killed when the police opened fire in retaliation. [size=no report]",1,1616522777,BGD
7761604,50,BGD19124,19124,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","JeI: Jamaat-e-Islami; Muslim Group (Bangladesh)",6,60,"South Asia",Bangladesh,Rajshahi,Rajshahi,Rajshahi,Rajshahi,24.374,88.6011,1,"New Age (Bangladesh)",National,"On 15 March 2021, several hundred leaders and activists of Jamaat-e-islami took out protest rally in Rajshahi city (Rajshahi), against a petition filed in the Supreme Court of India seeking removal of 26 verses from the Quran. [size=several hundred]",0,1616522778,BGD
7761642,50,BGD19114,19114,"15 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)",,6,16,"South Asia",Bangladesh,Chittagong,Comilla,Daudkandi,Daudkandi,23.5354,90.7125,1,"Prothom Alo",National,"On 15 March 2021, protesters blocked roads and staged human chain demonstrations and rallies in Daudkandi upazila town (Comilla), demanding police to trace a missing businessman in the locality. They lifted the blockade when police intervened. [size=no report]",0,1616522778,BGD
7761642,50,BGD19114,19114,"15 March 2021",2021,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Chittagong,Comilla,Daudkandi,Daudkandi,23.5354,90.7125,1,"Prothom Alo",National,"On 15 March 2021, protesters blocked roads and staged human chain demonstrations and rallies in Daudkandi upazila town (Comilla), demanding police to trace a missing businessman in the locality. They lifted the blockade when police intervened. [size=no report]",0,1616522778,BGD
7761643,50,BGD19118,19118,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Teachers (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"Prothom Alo",National,"On 15 March 2021, members of Bangladesh Private Primary Teachers' Association staged a human chain and sit-in demonstration in front of the National Press Club in Dhaka - Paltan (Dhaka), demanding nationalization of private primary schools. [size=no report]",0,1616522778,BGD
7761648,50,BGD19123,19123,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Narsingdi,Narsingdi,Narsingdi,23.923,90.7177,1,"Prothom Alo",National,"On 15 March 2021, hundreds temporary workers of a jute mill staged a sit-in demonstration at Nagariakandi in Narsingdi city (Narsingdi), raising 10 point demands including payment of dues among others. [size=hundreds]",0,1616522778,BGD
7761650,50,BGD19116,19116,"15 March 2021",2021,1,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh)",6,16,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Prothom Alo",National,"On 15 March 2021, a group of students seeking admission in University of Dhaka staged a protest at the campus (Dhaka), raising three point demands including to maintain the previous GPA in the admission test among others. Three to four students were allegedly injured in police beatings while several others were arrested. [size=no report]",0,1616522778,BGD
7761650,50,BGD19116,19116,"15 March 2021",2021,1,Protests,"Protest with intervention","Police Forces of Bangladesh (2009-)",,1,16,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Prothom Alo",National,"On 15 March 2021, a group of students seeking admission in University of Dhaka staged a protest at the campus (Dhaka), raising three point demands including to maintain the previous GPA in the admission test among others. Three to four students were allegedly injured in police beatings while several others were arrested. [size=no report]",0,1616522778,BGD
7761651,50,BGD19117,19117,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,"Dhaka - Paltan",23.7362,90.4142,1,"Prothom Alo",National,"On 15 March 2021, leaders of Rickshaw, Battery Rickshaw, Easybike Driver Struggle Council staged a human chain demonstration in front of the National Press Club in Dhaka - Paltan (Dhaka), against the alleged police harassment, torture and extortion. [size=no report]",0,1616522778,BGD
7761655,50,BGD19120,19120,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Lawyers (Bangladesh)",6,60,"South Asia",Bangladesh,Dhaka,Faridpur,Faridpur,Faridpur,23.6061,89.8406,1,"Prothom Alo",National,"On 15 March 2021, lawyers of the Faridpur District Bar Association including Awami League president staged a protest rally in Faridpur city (Faridpur, Dhaka) protesting against the demolition of civil and criminal courts in five upazilas in the district. [size=no report]",0,1616522778,BGD
7761656,50,BGD19121,19121,"15 March 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Bangladesh)",,3,37,"South Asia",Bangladesh,Rajshahi,Natore,Gurudaspur,Gurudaspur,24.3709,89.2491,1,"Prothom Alo",National,"On 15 March 2021, a group of three people assaulted a person with an iron rod causing injuries to him at Gurudaspur (Natore) for raising his voice against air pollution incurred due to brick kilns in the locality.",0,1616522778,BGD
7761656,50,BGD19121,19121,"15 March 2021",2021,1,"Violence against civilians",Attack,"Civilians (Bangladesh)",,7,37,"South Asia",Bangladesh,Rajshahi,Natore,Gurudaspur,Gurudaspur,24.3709,89.2491,1,"Prothom Alo",National,"On 15 March 2021, a group of three people assaulted a person with an iron rod causing injuries to him at Gurudaspur (Natore) for raising his voice against air pollution incurred due to brick kilns in the locality.",0,1616522778,BGD
7761657,50,BGD19126,19126,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,60,"South Asia",Bangladesh,Sylhet,Sunamganj,Sunamganj,Sunamganj,25.0688,91.4024,1,"Prothom Alo",National,"On 15 March 2021, different sections of people including members of 'Haor Bachao Andolan (movement for protection of wetland)' staged a human chain demonstration in Sunamganj city (Sunamganj), protesting against non-completion of construction work of crop protection dam in a wetland in Sunamganj. [size=no report]",0,1616522778,BGD
